author.name,date,text,geo.coordinates.coordinates,geo.name,hate_pred,borough,latitude,longitude
hashibira inosuke,2022-12-18 17:58:41+00:00, just cunts will do perfectly fine,,Hackney,sexism,Hackney,51.5432402,-0.0493621
Tasha Thornhill,2022-12-18 17:55:46+00:00,couldn t have happened to bigger cunts than the french  get in ,,Hillingdon,racism,Hillingdon,51.542519299999995,-0.44833493117949663
inshy,2022-12-18 16:52:37+00:00,things girls do to impress guys uufff ,,London,sexism,London,51.5073359,-0.12765
Cal,2022-12-18 16:17:28+00:00, weird cunt,,Romford,sexism,Romford,51.5760462,0.1822646
Ian Clark 🙂,2022-12-18 14:40:00+00:00,there s wimmin on the pitch #bbcworldcup,,Paddington,sexism,Paddington,51.5154795,-0.175365
Janice Hyatt 🍎🚴🏼‍♀️ Ⓥ,2022-12-18 13:15:13+00:00, let a girl down gently then     ,,Lewisham,sexism,Lewisham,51.4624292,-0.0101787
Matthew Carter,2022-12-18 12:40:48+00:00,  they don t know what a women is  tax is beyond them tbh  ,,Lewisham,sexism,Lewisham,51.4624292,-0.0101787
Diezel,2022-12-18 10:18:03+00:00,       that line of questioning definitely needs to be added body size    please choose from one of following   slim   medium   large   fucking fat cunt,,Lewisham,sexism,Lewisham,51.4624292,-0.0101787
BeardedInkV3.0,2022-12-18 10:16:35+00:00,   what  a man such as you should only wear speedos  ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
Susan McLellan,2022-12-18 09:11:49+00:00,men idolise male footballers  i idolise female broadcasters ,,London,sexism,London,51.5073359,-0.12765
Aidan McQuade 🇪🇺,2022-12-18 04:11:04+00:00, north korea funds its military and security apparatus by trafficking their own people for forced labour  n ,,Lambeth,racism,Lambeth,51.4952111,-0.1163354
Kadijah Baby💕,2022-12-18 01:49:34+00:00,i want older female friends  ,,Hackney,sexism,Hackney,51.5432402,-0.0493621
Gulrukh Sadullayeva,2022-12-17 22:07:11+00:00,  they are men biologically,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
Sasha Simic,2022-12-17 19:31:27+00:00, two fingers to the racist #tory scum  nsay it loud and say it clear #refugeesarewelcomehere  n#toryscumout  swswgblek,,Hackney,racism,Hackney,51.5432402,-0.0493621
"jane Gray, 💜WOMAN adult human female🇺🇦",2022-12-17 17:13:01+00:00,men can never be women   ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
Megan Geall,2022-12-17 14:17:08+00:00,what is it with men and gravitating towards buying any female in their life  bath stuff  for christmas   ,,Wandsworth,sexism,Wandsworth,51.4570271,-0.1932607
D.Emery,2022-12-17 12:46:07+00:00,  like anyone gives a shit what a hun thinks,,Richmond,sexism,Richmond,51.4613531,-0.3032767
Thomas,2022-12-17 11:34:19+00:00, honestly cunt nation,,Richmond,sexism,Richmond,51.4613531,-0.3032767
John Sanderson,2022-12-17 10:41:04+00:00, blithering  half witted  sub cognitive children don t usually become multi  millionaires ,,Barnet,disability,Barnet,51.65309,-0.2002261
Ryan,2022-12-17 10:32:50+00:00, what a basic bitch  ,,Lambeth,sexism,Lambeth,51.4952111,-0.1163354
Huw Pryce,2022-12-16 23:41:13+00:00, twat,,Barnet,sexism,Barnet,51.65309,-0.2002261
Dr Devanik Saha,2022-12-16 18:34:14+00:00,from a man s perspective i disagree but from a woman s perspective  spot on advice  the negative consequences of such decisions are disproportionately born by women  ,,Croydon,sexism,Croydon,51.3713049,-0.101957
Erşan Kuneri,2022-12-16 17:07:36+00:00,retard  s,,Hackney,disability,Hackney,51.5432402,-0.0493621
Nuclear Summer,2022-12-16 16:42:26+00:00,cheap made in china consumer goods are getting worse and worse  from factory to landfill  crumbling apart upon unboxing  the problem is  this garbage is all you can buy  there s nothing else left ,,Lewisham,racism,Lewisham,51.4624292,-0.0101787
Quentin (@quentinnield@mastodonapp.uk),2022-12-16 15:40:55+00:00,   blocked  dumb,,Lambeth,disability,Lambeth,51.4952111,-0.1163354
Anti-British Traitor Suze,2022-12-16 12:27:04+00:00,   i was told by a guy he was going to smash my face in while i was travelling with my daughter  it was terrifying  guards on trains  i d like to go full  lady carriages ,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
Georgie Heath,2022-12-16 11:51:30+00:00,thunder all out for fifteen   nimagine what people would say if this were a women s game      n n#bbl   #sydneythunder #crickettwitter,,Lambeth,sexism,Lambeth,51.4952111,-0.1163354
Lucia Osborne-Crowley,2022-12-16 11:20:49+00:00,tbh if i could have any superpower on earth it would be not needing a man to help me build flatpack furniture,,Islington,sexism,Islington,51.5384287,-0.0999051
Richard,2022-12-16 09:01:59+00:00,rambling midget moron  ,,Hammersmith,disability,Hammersmith,51.4920377,-0.2236401
CASH MASTER ADAM ALI. 💷🤑,2022-12-16 03:01:05+00:00,this page is solely for the intent of rinsing faggots  if you waste my time you ll be straight up blocked  ,,Paddington,sexual_orientation,Paddington,51.5154795,-0.175365
K,2022-12-15 23:35:09+00:00,a woman can be pissed off with you and yet still understand and care about you,,Croydon,sexism,Croydon,51.3713049,-0.101957
Tomlin’s JOKE PAGE!,2022-12-15 22:01:29+00:00,if women controlled the world      ,,Hackney,sexism,Hackney,51.5432402,-0.0493621
Divyesh Mistry 🥑🚊,2022-12-15 21:25:38+00:00, i would prefer dilf dungeon  ,,Islington,sexual_orientation,Islington,51.5384287,-0.0999051
Kevin Morgan 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧,2022-12-15 20:24:41+00:00, cheers rob me ole china     ,,Romford,racism,Romford,51.5760462,0.1822646
Simon Jarrett 🇿🇦🇱🇺🇺🇦,2022-12-15 19:40:12+00:00, unfortunately chimps and gorillas  especially males  can be extremely violent  xenophobic about other groups of apes  and will even rape and beat females from other groups  they will also kill and eat baby apes if left unattended  apes are generally not very nice creatures ,,Wandsworth,racism,Wandsworth,51.4570271,-0.1932607
Jorge Carreiras 🇵🇹🇬🇧🇮🇹,2022-12-15 19:26:41+00:00, two bloody ignorants idiot s    ,,Barnet,disability,Barnet,51.65309,-0.2002261
Charlotte Lawrence-Martin,2022-12-15 17:28:54+00:00,when your wife wins at birthday cards    ,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
Elliot Osagie,2022-12-15 16:31:41+00:00, just dey play     e go shock u your husband go choose world cup    dey play,,Hounslow,sexism,Hounslow,51.4686132,-0.3613471
Munhumutapa Defence League,2022-12-15 15:19:32+00:00,   you think the chinese are that dumb to not read into that   you are naive mufana,,Croydon,racism,Croydon,51.3713049,-0.101957
Giuseppe,2022-12-15 14:27:51+00:00,unlock it nbackseat nfemmebot  sw qew hcr,,Paddington,sexism,Paddington,51.5154795,-0.175365
Peter Bridgman 🇺🇦,2022-12-15 13:33:35+00:00, massive bellend ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
Tony Maas 💙 Soul guide/Mermaid wrangler #MDANT,2022-12-15 12:12:40+00:00, all made in china  probably ,,Lambeth,racism,Lambeth,51.4952111,-0.1163354
Michele everett,2022-12-15 09:42:13+00:00, you do the rest and find a woman who can cook   simple   ,,Poplar,sexism,Poplar,51.5110713,-0.0144629
Munhumutapa Defence League,2022-12-15 05:28:44+00:00,     china wanted to seize key infrastructure in zambia after zambia defaulted on it loans  you want zambia to overly rely on china and become its client state  hh is simply diversifying sources of capital  the chinese are looting minerals like chrome  diamonds etc in zimbabwe,,Croydon,racism,Croydon,51.3713049,-0.101957
🇲🇽Octavio Avilés-Villaseñor(TezcatliOCTA💘),2022-12-15 04:44:17+00:00,china s government has removed a chinese consul general and five of his staff following the assault on a hong kong pro democracy at manchester  ,,London,racism,London,51.5073359,-0.12765
ABDULLAH WIV DA GLOVES,2022-12-15 03:24:34+00:00,a girlfriend should be a potential wife  relationships are investments  not hobbies  date with purpose     ,,Hammersmith,sexism,Hammersmith,51.4920377,-0.2236401
Nino Brodin,2022-12-15 00:17:28+00:00,melting ice brings chinese threat closer  warns armed forces chief  ,,Paddington,racism,Paddington,51.5154795,-0.175365
Ayobami,2022-12-14 21:24:04+00:00,girls just wanna have funds,,Barnet,sexism,Barnet,51.65309,-0.2002261
Sid Sollis,2022-12-14 21:17:35+00:00,hope france spank them  sghao,,Bromley,racism,Bromley,51.4028046,0.0148142
Linda Moore @RejoinEU💙💛#GeneralElectionNow,2022-12-14 21:08:12+00:00, hope this cowardly act backfires on them  despicable regime ,,Bromley,racism,Bromley,51.4028046,0.0148142
Faizah Kolil,2022-12-14 20:56:24+00:00,p s fuck you france ,,City of London,racism,City of London,51.5156177,-0.0919983
James.,2022-12-14 20:36:25+00:00,women can t afford private jets  apparently   savv gchd,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
Cal,2022-12-14 18:20:27+00:00,   retards fighting,,Romford,disability,Romford,51.5760462,0.1822646
Peaked Condition,2022-12-14 18:05:23+00:00, some videos you just can t get through  i m guessing if woman can t even look at it  they sure as hell aren t going to have sex with it   ,,Wandsworth,sexism,Wandsworth,51.4570271,-0.1932607
(*^ω^*),2022-12-14 17:50:31+00:00,both the men and the pick me ass women in these quotes can go to fckn hell  ,,London,sexism,London,51.5073359,-0.12765
Sammie ✨,2022-12-14 17:19:25+00:00,    angry little dwarf  ,,Hounslow,disability,Hounslow,51.4686132,-0.3613471
Marcus Walker,2022-12-14 13:51:21+00:00,probably those actively facilitating china aren t  oh   skjy,,City of London,racism,City of London,51.5156177,-0.0919983
alessandro🧘🏼‍♂️,2022-12-14 13:42:01+00:00,men are actually mentally ill like all of them,,Hackney,sexism,Hackney,51.5432402,-0.0493621
Parmy singh,2022-12-14 12:29:26+00:00,can we send this racist gorilla to rwanda    sg n arxtz,,Bromley,racism,Bromley,51.4028046,0.0148142
Andy Coates,2022-12-14 11:53:54+00:00,       priceless   twats,,London,sexism,London,51.5073359,-0.12765
rॐdas,2022-12-14 11:36:16+00:00,dtb means don t trust bitches  nwdym about don t trust boys   ,,London,sexism,London,51.5073359,-0.12765
Raw Loach,2022-12-14 11:29:48+00:00,the fabric twat tweeter has a problem with the word too,,Hounslow,sexism,Hounslow,51.4686132,-0.3613471
Harry King,2022-12-14 09:40:16+00:00,stop chasing these hoes  ,,Islington,sexism,Islington,51.5384287,-0.0999051
Matthew Teasoff,2022-12-14 03:27:55+00:00,taiwan blasts  big bully  china after    warplanes fly near island n ,,London,racism,London,51.5073359,-0.12765
LilCoochieVert,2022-12-13 23:51:49+00:00,i see why the plague spread here you bitches need to cover your damn mouth,,London,sexism,London,51.5073359,-0.12765
Lee Michael Walton,2022-12-13 20:51:30+00:00, i used to respect david beckham until he accepted blood money from the misogynistic and homophobic qatarian authoritarian dictatorship ,,Wandsworth,religion,Wandsworth,51.4570271,-0.1932607
Hitsuguya Toshiro 🇶🇦,2022-12-13 19:53:06+00:00,fuck these coke sniffing croatian cunts  fucking kurvas ,,Poplar,racism,Poplar,51.5110713,-0.0144629
That Golden Cockerel💙,2022-12-13 17:22:15+00:00, is this purely a women thing ,,Paddington,sexism,Paddington,51.5154795,-0.175365
Lee Michael Walton,2022-12-13 16:48:03+00:00,  i m not using political and economic power  i m calling out the lies  the qatari dictatorship don t want the world to know the truth about the torture and imprisonment of gay people  they have a huge pr machine spinning a fabrication of reality while people are suffering,,Lambeth,racism,Lambeth,51.4952111,-0.1163354
DaveDogFacedBoy 🐶 ✌️,2022-12-13 15:43:14+00:00, gin  fags and the horses  blew the farkin lot  mate,,Hillingdon,sexual_orientation,Hillingdon,51.542519299999995,-0.44833493117949663
"jane Gray, 💜WOMAN adult human female🇺🇦",2022-12-13 15:31:08+00:00,women do not have a penis ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
John Alty,2022-12-13 13:58:21+00:00, each case should be judged on its merits  of which the steel tariffs had none  if you are concerned about dumping of chinese steel you take action against china ,,Hackney,racism,Hackney,51.5432402,-0.0493621
In Cork!!! Yay!!!,2022-12-13 11:47:48+00:00,                            twat                    ,,Hackney,sexism,Hackney,51.5432402,-0.0493621
Graham Leggett,2022-12-13 11:13:48+00:00,   the rest of the world is kinda tired with you americans exporting your toxic sludge all over the world and then pretending nothing s wrong  n n ,,Poplar,racism,Poplar,51.5110713,-0.0144629
Ramy Inocencio 英若明,2022-12-13 11:03:27+00:00,human rights watch has called on hong kong s government to #freejimmylai and drop its  baseless charges  of sedition and foreign collusion  china director  says lai s trial postponement for nine months means beijing hasn t made up its mind on what to do    shdfv,,Hounslow,racism,Hounslow,51.4686132,-0.3613471
Donnachadh McCarthy,2022-12-13 09:03:07+00:00,    yep    k drivist extremists determined to keep waging genocidal lethal war on humanity  nature  amp  climate   n,,Camberwell,racism,Camberwell,51.4745706,-0.0925416
ℙ𝕣𝕚𝕟𝕔𝕖𝕆𝕗𝔾ℍ 🇬🇭,2022-12-13 07:33:35+00:00,the main reason a lot of women are single is because they have become the man they are looking for    ,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
SeanFleetwood,2022-12-13 00:18:37+00:00, twat  ,,Croydon,sexism,Croydon,51.3713049,-0.101957
Terry🤘 🇺🇦👨‍🎤 🔴,2022-12-13 00:02:57+00:00, how is it a woman s fault  seriously  you are part of the problem ,,Romford,sexism,Romford,51.5760462,0.1822646
Peaked Condition,2022-12-12 23:48:58+00:00,if a woman has her sexual organs removed she would still be a woman   n njust like if you cut the penis off a man  they would still be a man   ,,Wandsworth,sexism,Wandsworth,51.4570271,-0.1932607
ABDULLAH WIV DA GLOVES,2022-12-12 23:07:59+00:00,  would u go out with a girl who is  ft tall ,,Hammersmith,sexism,Hammersmith,51.4920377,-0.2236401
Martin Hall,2022-12-12 22:00:42+00:00,you know what   the team i certainly do not want to win the world cup is this horrible lot   morocco   what are they doing over here   they were a french colony   ,,Barnet,racism,Barnet,51.65309,-0.2002261
Extinction Rebellion Hammersmith & Fulham ⌛️,2022-12-12 17:02:13+00:00,paid by the shipping industry the  dirty scrubbers  reveal how the international maritime org allows the fossil fuel ind  to continue burning hfo at sea  hfo is full of nitrogen oxides  a major cause of respiratory diseases  linked to    k deaths per year #sortyourshipout n#mepc  ,,London,racism,London,51.5073359,-0.12765
sneakerffreak,2022-12-12 15:00:35+00:00,well and truly fuck cunt  n#barebackcreampie #interracial #mancunt  ,,Wandsworth,sexism,Wandsworth,51.4570271,-0.1932607
Shiva Public Health,2022-12-12 14:35:51+00:00,modern great wall of china  humanity does not change it moves from globalisation to  silk  amp belt road   ,,Lambeth,racism,Lambeth,51.4952111,-0.1163354
enzmoose,2022-12-12 13:31:11+00:00,  insensitive idiot,,London,disability,London,51.5073359,-0.12765
charl,2022-12-12 13:29:01+00:00, pls considering no other cunt will ,,Romford,sexism,Romford,51.5760462,0.1822646
monogamous whore,2022-12-12 13:23:00+00:00,men grabbing ur butt       nmen when u grab their butt     ,,London,sexism,London,51.5073359,-0.12765
"jane Gray, 💜WOMAN adult human female🇺🇦",2022-12-12 12:42:27+00:00,some women are just not nice human beings   be better aisha  ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
The Dowager Duchess Michael Taylor of Berwick St.,2022-12-12 11:52:38+00:00,  the twat with no hat,,London,sexism,London,51.5073359,-0.12765
Harlequins Podcast,2022-12-12 11:44:02+00:00,   women    pinch of salt  ,,Hounslow,sexism,Hounslow,51.4686132,-0.3613471
mahbobeh,2022-12-12 05:30:08+00:00,today the iranian government slaughtered another your young life  iranians only know how evil this regime is towards its own people  forty years of suffering is enough  how many more should be killed by this evil regime before the world wakes up #majidrezarahnvard,,Paddington,racism,Paddington,51.5154795,-0.175365
5 plate papi,2022-12-12 04:28:56+00:00,oh woooow they are tongue deep in his cheeks  niggas disgust me   ,,Barnet,racism,Barnet,51.65309,-0.2002261
aman,2022-12-12 03:23:30+00:00, women are not allowed,,Hillingdon,sexism,Hillingdon,51.542519299999995,-0.44833493117949663
Andrew Forman,2022-12-11 20:12:30+00:00,infector vector    lock em up  sc,,Islington,racism,Islington,51.5384287,-0.0999051
